observation_id,respondent_id,alternative_index,label,optimized_for,time_minutes,cost_rupiah,transfers,access_km,comfort,reliability,age,gender,occupation,income,vehicle_ownership,trip_purpose,transit_frequency,pref_time,pref_cost,pref_comfort,pref_accessibility,pref_reliability,chosen
206,bd8abd5b-7846-52a0-acf4-379adf6ea2aa,2,Kendaraan Pribadi,private_vehicle,40.4,12500,0,0.0,3.48,2.94,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Beberapa kali seminggu,4,3,4,5,5,0
207,e76c7204-35d8-5874-a2e3-1c2fd7d68826,0,Tercepat,time,60.8,5000,0,0.4,4.41,3.77,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,3,4,5,5,1
207,e76c7204-35d8-5874-a2e3-1c2fd7d68826,1,Kendaraan Pribadi,private_vehicle,34.6,13000,0,0.0,4.03,3.22,18-25,Perempuan,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,3,4,5,5,0
208,3cfda2c3-7ee7-55ac-ae07-a28b901da28f,0,Preferensi Saya,cost,60.5,7000,0,0.45,2.55,3.28,36-50,Perempuan,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,3,2,2,1,0
208,3cfda2c3-7ee7-55ac-ae07-a28b901da28f,1,Kendaraan Pribadi,private_vehicle,29.8,11000,0,0.0,3.7,2.51,36-50,Perempuan,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,3,2,2,1,1
209,cb17c367-a4ea-5914-bf0a-fe8593cb3093,0,Tercepat,time,37.0,5000,0,0.3,3.92,4.57,36-50,Perempuan,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,3,2,2,1,1
209,cb17c367-a4ea-5914-bf0a-fe8593cb3093,1,Kendaraan Pribadi,private_vehicle,30.5,7000,0,0.0,4.31,3.25,36-50,Perempuan,Wiraswasta,3-5 juta,Motor dan mobil,Kerja,Beberapa kali seminggu,4,3,2,2,1,0
210,9c557e57-b78d-5561-ab58-905fdc2ec1f1,0,Termurah,time,62.2,10000,0,0.45,3.76,4.16,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,2,3,5,4,4,1
210,9c557e57-b78d-5561-ab58-905fdc2ec1f1,1,Preferensi Saya,alternative,71.2,14000,1,0.3,1.97,3.09,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,2,3,5,4,4,0
210,9c557e57-b78d-5561-ab58-905fdc2ec1f1,2,Kendaraan Pribadi,private_vehicle,58.3,12500,0,0.0,3.57,3.46,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,2,3,5,4,4,0
211,8354ad53-0741-58b7-9cbe-12da61d17ca5,0,Termurah,time,66.4,10000,0,0.49,3.31,4.56,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,2,3,5,4,4,0
211,8354ad53-0741-58b7-9cbe-12da61d17ca5,1,Kendaraan Pribadi,private_vehicle,59.0,11500,0,0.0,3.9,3.59,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,2,3,5,4,4,1
212,252a03a9-ea61-50e4-b9e8-711e7d94220c,0,Rekomendasi,time,39.6,5000,0,0.43,4.07,4.51,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali seminggu,3,3,5,3,5,0
212,252a03a9-ea61-50e4-b9e8-711e7d94220c,1,Termurah,alternative,47.6,9000,1,0.38,3.38,3.42,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali seminggu,3,3,5,3,5,0
212,252a03a9-ea61-50e4-b9e8-711e7d94220c,2,Kendaraan Pribadi,private_vehicle,21.8,8000,0,0.0,4.05,3.12,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Belanja/Rekreasi,Beberapa kali seminggu,3,3,5,3,5,1
213,59c8e96b-a8c3-5a53-935e-4aa856350254,0,Tercepat,cost,39.7,5000,0,0.19,2.46,4.15,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,3,5,3,5,0
213,59c8e96b-a8c3-5a53-935e-4aa856350254,1,Kendaraan Pribadi,private_vehicle,19.8,6500,0,0.0,3.74,3.03,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor dan mobil,Sekolah/Kuliah,Beberapa kali seminggu,3,3,5,3,5,1
214,68d44e1f-1bcc-55cf-b0eb-e5b36199ab9a,0,Preferensi Saya,time,48.8,5000,0,0.92,3.88,4.68,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Setiap hari,3,2,3,1,2,0
214,68d44e1f-1bcc-55cf-b0eb-e5b36199ab9a,1,Termurah,alternative,59.2,7000,1,0.32,3.51,3.54,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Setiap hari,3,2,3,1,2,0
214,68d44e1f-1bcc-55cf-b0eb-e5b36199ab9a,2,Kendaraan Pribadi,private_vehicle,39.2,9000,0,0.0,4.26,3.5,>50,Perempuan,Lainnya,3-5 juta,Motor,Kerja,Setiap hari,3,2,3,1,2,1
215,a5774584-2f17-58a8-b3b8-ac78d7378df6,0,Rekomendasi,time,61.0,5000,0,1.31,3.93,4.2,>50,Perempuan,Lainnya,3-5 juta,Motor,Belanja/Rekreasi,Setiap hari,3,2,3,1,2,0
215,a5774584-2f17-58a8-b3b8-ac78d7378df6,1,Kendaraan Pribadi,private_vehicle,33.6,12000,0,0.0,3.95,3.43,>50,Perempuan,Lainnya,3-5 juta,Motor,Belanja/Rekreasi,Setiap hari,3,2,3,1,2,1
216,568837ea-3a60-5743-8059-a1b657ffcbe0,0,Rekomendasi,time,55.3,5000,0,0.72,4.61,4.36,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,2,3,4,2,2,1
216,568837ea-3a60-5743-8059-a1b657ffcbe0,1,Tercepat,alternative,56.0,7000,1,0.3,3.03,3.89,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,2,3,4,2,2,0
216,568837ea-3a60-5743-8059-a1b657ffcbe0,2,Preferensi Saya,ride_hailing,51.3,28000,0,0.0,3.91,2.91,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali seminggu,2,3,4,2,2,0
217,ce7dfbf1-45f1-5796-87d0-4ce7f6b3a19d,0,Rekomendasi,time,64.2,5000,0,0.71,3.94,4.44,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,4,2,2,1
217,ce7dfbf1-45f1-5796-87d0-4ce7f6b3a19d,1,Preferensi Saya,ride_hailing,64.0,28000,0,0.0,2.58,3.6,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,4,2,2,0
218,7b182ab1-433c-5ea4-9c54-e46bae46d4e8,0,Termurah,cost,87.1,4000,0,0.69,4.09,3.65,36-50,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,5,1,2,1,4,0
218,7b182ab1-433c-5ea4-9c54-e46bae46d4e8,1,Rekomendasi,ride_hailing,47.4,27500,0,0.0,4.25,3.84,36-50,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,5,1,2,1,4,1
219,c964d83a-2de3-5723-9a0a-1dfc97537d8f,0,Tercepat,time,63.5,5000,0,0.52,3.67,4.01,36-50,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali sebulan,5,1,2,1,4,1
219,c964d83a-2de3-5723-9a0a-1dfc97537d8f,1,Rekomendasi,ride_hailing,49.3,38500,0,0.0,2.9,2.96,36-50,Perempuan,Pelajar/Mahasiswa,<1 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali sebulan,5,1,2,1,4,0
220,ba8b997c-3349-50de-9a0d-af066c3a6e82,0,Termurah,time,57.3,5000,0,0.3,3.78,4.13,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,5,3,3,4,5,1
220,ba8b997c-3349-50de-9a0d-af066c3a6e82,1,Preferensi Saya,alternative,64.5,8000,1,0.28,3.87,3.78,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,5,3,3,4,5,0
220,ba8b997c-3349-50de-9a0d-af066c3a6e82,2,Kendaraan Pribadi,private_vehicle,48.7,16500,0,0.0,3.88,3.28,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Sekolah/Kuliah,Jarang/tidak pernah,5,3,3,4,5,0
221,f8f236db-d768-58a8-a8fe-136627a21d35,0,Tercepat,time,34.9,5000,0,0.43,3.43,4.59,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Belanja/Rekreasi,Jarang/tidak pernah,5,3,3,4,5,0
221,f8f236db-d768-58a8-a8fe-136627a21d35,1,Kendaraan Pribadi,private_vehicle,21.6,6500,0,0.0,4.25,2.93,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor dan mobil,Belanja/Rekreasi,Jarang/tidak pernah,5,3,3,4,5,1
222,7b96681a-5faa-50ad-8ada-73e88ad4b871,0,Preferensi Saya,time,77.3,5000,0,0.95,3.15,4.09,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,4,3,3,3,0
222,7b96681a-5faa-50ad-8ada-73e88ad4b871,1,Termurah,alternative,86.8,9000,1,0.21,2.81,3.78,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,4,3,3,3,0
222,7b96681a-5faa-50ad-8ada-73e88ad4b871,2,Kendaraan Pribadi,private_vehicle,69.6,10500,0,0.0,3.72,3.24,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,4,3,3,3,1
223,e6bd1ebb-38ca-5019-ba55-71546f154ac5,0,Termurah,cost,65.9,6000,0,0.39,2.95,2.8,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,4,3,3,3,0
223,e6bd1ebb-38ca-5019-ba55-71546f154ac5,1,Kendaraan Pribadi,private_vehicle,38.6,10000,0,0.0,3.95,3.67,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,5,4,3,3,3,1
224,66fc4e10-fc99-507a-b9bf-549baa935a7e,0,Termurah,time,41.0,10000,0,0.13,4.55,3.97,26-35,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,3,3,2,3,3,0
224,66fc4e10-fc99-507a-b9bf-549baa935a7e,1,Rekomendasi,alternative,47.9,12000,1,0.09,3.87,2.9,26-35,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,3,3,2,3,3,0
224,66fc4e10-fc99-507a-b9bf-549baa935a7e,2,Kendaraan Pribadi,private_vehicle,21.0,7500,0,0.0,4.29,3.23,26-35,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,3,3,2,3,3,1
225,be1a85b4-a0b5-50a2-8e48-7ba76ac6a19c,0,Rekomendasi,time,42.5,5000,0,0.18,4.22,3.93,26-35,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,3,3,2,3,3,0
225,be1a85b4-a0b5-50a2-8e48-7ba76ac6a19c,1,Kendaraan Pribadi,private_vehicle,42.2,8500,0,0.0,3.55,3.48,26-35,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali sebulan,3,3,2,3,3,1
226,eb10ecf3-99e3-563c-ba50-e5dc9598f7d3,0,Rekomendasi,time,35.7,5000,0,0.22,3.53,4.7,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,2,5,1,4,2,1
226,eb10ecf3-99e3-563c-ba50-e5dc9598f7d3,1,Tercepat,alternative,45.5,9000,1,0.24,3.86,3.85,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,2,5,1,4,2,0
226,eb10ecf3-99e3-563c-ba50-e5dc9598f7d3,2,Kendaraan Pribadi,private_vehicle,24.3,8000,0,0.0,3.93,2.7,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,2,5,1,4,2,0
227,126a87e8-cf8a-5bc4-80bd-afd2c5c61335,0,Rekomendasi,time,55.6,5000,0,0.25,4.25,4.28,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,2,5,1,4,2,1
227,126a87e8-cf8a-5bc4-80bd-afd2c5c61335,1,Kendaraan Pribadi,private_vehicle,55.4,10500,0,0.0,3.78,3.57,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,2,5,1,4,2,0
228,a18eb9d3-8b11-5f76-8d1a-c87176fb0164,0,Tercepat,cost,41.2,5000,0,0.28,3.95,2.62,36-50,Perempuan,Karyawan,1-3 juta,Motor,Belanja/Rekreasi,Setiap hari,1,4,5,3,4,0
228,a18eb9d3-8b11-5f76-8d1a-c87176fb0164,1,Kendaraan Pribadi,private_vehicle,22.3,6500,0,0.0,3.79,3.02,36-50,Perempuan,Karyawan,1-3 juta,Motor,Belanja/Rekreasi,Setiap hari,1,4,5,3,4,1
229,a1ff0763-08d4-59fb-be7b-096903e35b44,0,Termurah,time,38.0,5000,0,0.58,4.16,4.35,36-50,Perempuan,Karyawan,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,1,4,5,3,4,0
229,a1ff0763-08d4-59fb-be7b-096903e35b44,1,Kendaraan Pribadi,private_vehicle,13.9,6500,0,0.0,4.2,3.35,36-50,Perempuan,Karyawan,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,1,4,5,3,4,1
230,8e5f7242-2e4e-5afc-885c-22755a06449c,0,Termurah,time,58.5,10000,0,0.24,3.44,4.22,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Mobil,Sekolah/Kuliah,Jarang/tidak pernah,1,5,5,4,5,0
230,8e5f7242-2e4e-5afc-885c-22755a06449c,1,Rekomendasi,alternative,71.4,12000,1,0.18,2.42,3.62,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Mobil,Sekolah/Kuliah,Jarang/tidak pernah,1,5,5,4,5,0
230,8e5f7242-2e4e-5afc-885c-22755a06449c,2,Kendaraan Pribadi,private_vehicle,49.4,15500,0,0.0,4.82,2.16,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Mobil,Sekolah/Kuliah,Jarang/tidak pernah,1,5,5,4,5,1
231,44da20f3-cf1e-50e7-af8f-3c1441eca737,0,Termurah,time,49.7,5000,0,0.99,4.43,3.95,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Mobil,Belanja/Rekreasi,Jarang/tidak pernah,1,5,5,4,5,0
231,44da20f3-cf1e-50e7-af8f-3c1441eca737,1,Kendaraan Pribadi,private_vehicle,26.4,11000,0,0.0,4.07,3.0,18-25,Perempuan,Pelajar/Mahasiswa,<1 juta,Mobil,Belanja/Rekreasi,Jarang/tidak pernah,1,5,5,4,5,1
232,201e8e92-7808-502c-a9e4-c64fd16d86a4,0,Rekomendasi,time,39.9,5000,0,0.84,3.7,4.78,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,3,3,3,2,2,0
232,201e8e92-7808-502c-a9e4-c64fd16d86a4,1,Preferensi Saya,alternative,47.3,9000,1,0.33,4.46,4.75,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,3,3,3,2,2,0
232,201e8e92-7808-502c-a9e4-c64fd16d86a4,2,Kendaraan Pribadi,private_vehicle,20.7,6500,0,0.0,3.96,3.22,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Sekolah/Kuliah,Setiap hari,3,3,3,2,2,1
233,ac78833c-3676-5250-ab6e-b57ca0aea88e,0,Termurah,cost,50.3,4000,0,0.53,3.06,4.13,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Setiap hari,3,3,3,2,2,1
233,ac78833c-3676-5250-ab6e-b57ca0aea88e,1,Kendaraan Pribadi,private_vehicle,27.9,6500,0,0.0,4.32,3.16,18-25,Laki-laki,Pelajar/Mahasiswa,1-3 juta,Motor,Kerja,Setiap hari,3,3,3,2,2,0
234,0a518d9a-26d5-526b-bdc7-4a7346317073,0,Tercepat,time,36.1,10000,0,0.75,4.5,3.89,26-35,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,4,1,3,0
234,0a518d9a-26d5-526b-bdc7-4a7346317073,1,Preferensi Saya,alternative,50.2,12000,1,0.22,3.44,4.15,26-35,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,4,1,3,1
234,0a518d9a-26d5-526b-bdc7-4a7346317073,2,Kendaraan Pribadi,private_vehicle,21.3,7000,0,0.0,3.95,4.22,26-35,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Beberapa kali seminggu,4,4,4,1,3,0
235,fa9f06c9-8dd9-5c10-9a41-566427e1365f,0,Preferensi Saya,time,66.3,5000,0,0.81,4.36,3.99,26-35,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4,4,4,1,3,1
235,fa9f06c9-8dd9-5c10-9a41-566427e1365f,1,Kendaraan Pribadi,private_vehicle,64.7,12500,0,0.0,3.85,3.78,26-35,Perempuan,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Beberapa kali seminggu,4,4,4,1,3,0
236,e1f9e344-0618-53aa-8a14-7d9e5ee918eb,0,Rekomendasi,time,52.2,10000,0,0.73,3.66,4.01,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,1,4,5,2,4,0
236,e1f9e344-0618-53aa-8a14-7d9e5ee918eb,1,Preferensi Saya,alternative,54.9,14000,1,0.13,3.39,2.74,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,1,4,5,2,4,0
236,e1f9e344-0618-53aa-8a14-7d9e5ee918eb,2,Kendaraan Pribadi,private_vehicle,44.2,9000,0,0.0,3.93,3.21,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Sekolah/Kuliah,Jarang/tidak pernah,1,4,5,2,4,1
237,1d1127c4-38af-5fde-ace6-0c507b93fe21,0,Rekomendasi,time,40.9,5000,0,1.25,3.97,4.21,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Jarang/tidak pernah,1,4,5,2,4,0
237,1d1127c4-38af-5fde-ace6-0c507b93fe21,1,Kendaraan Pribadi,private_vehicle,18.1,5500,0,0.0,4.42,3.13,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Motor,Belanja/Rekreasi,Jarang/tidak pernah,1,4,5,2,4,1
238,fdca321f-d8b2-518d-ab7d-f2b85be7a4d7,0,Rekomendasi,cost,61.3,4000,0,0.47,3.16,3.13,18-25,Perempuan,Pelajar/Mahasiswa,3-5 juta,Tidak punya,Sekolah/Kuliah,Jarang/tidak pernah,3,2,2,4,3,0
238,fdca321f-d8b2-518d-ab7d-f2b85be7a4d7,1,Preferensi Saya,ride_hailing,32.7,28500,0,0.0,3.61,3.08,18-25,Perempuan,Pelajar/Mahasiswa,3-5 juta,Tidak punya,Sekolah/Kuliah,Jarang/tidak pernah,3,2,2,4,3,1
239,a3d22580-bf84-59f0-b1d2-fa2ab44df54e,0,Rekomendasi,time,55.6,5000,0,1.32,3.25,5.0,18-25,Perempuan,Pelajar/Mahasiswa,3-5 juta,Tidak punya,Sekolah/Kuliah,Jarang/tidak pernah,3,2,2,4,3,0
239,a3d22580-bf84-59f0-b1d2-fa2ab44df54e,1,Termurah,ride_hailing,33.2,18500,0,0.0,3.63,2.3,18-25,Perempuan,Pelajar/Mahasiswa,3-5 juta,Tidak punya,Sekolah/Kuliah,Jarang/tidak pernah,3,2,2,4,3,1
240,cdced3e1-f2a3-5fb2-bd20-c85cca9ecf08,0,Rekomendasi,time,47.9,5000,0,1.02,3.64,4.1,18-25,Laki-laki,PNS/TNI/Polri,1-3 juta,Motor,Belanja/Rekreasi,Beberapa kali sebulan,3,3,2,3,4,0
240,cdced3e1-f2a3-5fb2-bd20-c85cca9ecf08,1,Preferensi Saya,alternative,50.4,9000,1,0.21,2.87,3.69,18-25,Laki-laki,PNS/TNI/Polri,1-3 juta,Motor,Belanja/Rekreasi,Beberapa kali sebulan,3,3,2,3,4,0
240,cdced3e1-f2a3-5fb2-bd20-c85cca9ecf08,2,Kendaraan Pribadi,private_vehicle,17.6,5000,0,0.0,3.72,3.09,18-25,Laki-laki,PNS/TNI/Polri,1-3 juta,Motor,Belanja/Rekreasi,Beberapa kali sebulan,3,3,2,3,4,1
241,77062aca-2e6f-59ef-8bde-134a0127ceb4,0,Rekomendasi,time,62.5,10000,0,0.98,3.69,4.61,18-25,Laki-laki,PNS/TNI/Polri,1-3 juta,Motor,Kerja,Beberapa kali sebulan,3,3,2,3,4,1
241,77062aca-2e6f-59ef-8bde-134a0127ceb4,1,Kendaraan Pribadi,private_vehicle,54.4,10500,0,0.0,3.95,3.1,18-25,Laki-laki,PNS/TNI/Polri,1-3 juta,Motor,Kerja,Beberapa kali sebulan,3,3,2,3,4,0
242,03696dc7-1f00-5d55-93e5-b2965c5fd935,0,Rekomendasi,time,50.2,5000,0,0.26,3.71,4.75,26-35,Laki-laki,Wiraswasta,3-5 juta,Mobil,Belanja/Rekreasi,Beberapa kali seminggu,1,5,3,5,4,1
242,03696dc7-1f00-5d55-93e5-b2965c5fd935,1,Tercepat,alternative,65.3,8000,1,0.31,3.5,3.75,26-35,Laki-laki,Wiraswasta,3-5 juta,Mobil,Belanja/Rekreasi,Beberapa kali seminggu,1,5,3,5,4,0
242,03696dc7-1f00-5d55-93e5-b2965c5fd935,2,Kendaraan Pribadi,private_vehicle,44.2,15000,0,0.0,3.63,2.76,26-35,Laki-laki,Wiraswasta,3-5 juta,Mobil,Belanja/Rekreasi,Beberapa kali seminggu,1,5,3,5,4,0
243,986d6373-8cc1-57f5-b4ba-960f2e07a9d8,0,Rekomendasi,cost,84.3,7000,0,0.59,3.38,3.17,26-35,Laki-laki,Wiraswasta,3-5 juta,Mobil,Kerja,Beberapa kali seminggu,1,5,3,5,4,1
243,986d6373-8cc1-57f5-b4ba-960f2e07a9d8,1,Kendaraan Pribadi,private_vehicle,55.6,17000,0,0.0,4.1,3.89,26-35,Laki-laki,Wiraswasta,3-5 juta,Mobil,Kerja,Beberapa kali seminggu,1,5,3,5,4,0
244,bccef965-9443-5ff5-b64c-9ab9d35a55f6,0,Rekomendasi,time,42.8,5000,0,0.41,4.15,5.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,2,4,4,4,4,1
244,bccef965-9443-5ff5-b64c-9ab9d35a55f6,1,Tercepat,alternative,56.8,9000,1,0.22,3.88,4.48,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,2,4,4,4,4,0
244,bccef965-9443-5ff5-b64c-9ab9d35a55f6,2,Termurah,ride_hailing,23.2,16500,0,0.0,3.53,2.41,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,2,4,4,4,4,0
245,959a4e20-3425-5ca0-9d6d-3310f521dd8e,0,Termurah,time,55.3,5000,0,1.1,4.32,5.0,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,2,4,4,4,4,1
245,959a4e20-3425-5ca0-9d6d-3310f521dd8e,1,Tercepat,ride_hailing,34.8,24000,0,0.0,2.41,3.67,18-25,Laki-laki,Pelajar/Mahasiswa,<1 juta,Tidak punya,Sekolah/Kuliah,Beberapa kali sebulan,2,4,4,4,4,0
246,11c244d2-22e7-5769-8203-69b8542ef908,0,Tercepat,time,47.4,5000,0,0.16,4.34,4.17,26-35,Perempuan,PNS/TNI/Polri,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,2,1,2,1
246,11c244d2-22e7-5769-8203-69b8542ef908,1,Preferensi Saya,alternative,59.9,7000,1,0.21,3.92,4.12,26-35,Perempuan,PNS/TNI/Polri,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,2,1,2,0
246,11c244d2-22e7-5769-8203-69b8542ef908,2,Rekomendasi,ride_hailing,39.9,25500,0,0.0,3.99,4.5,26-35,Perempuan,PNS/TNI/Polri,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,2,1,2,0
247,16a44e63-a373-557e-bef6-82d5399259d9,0,Rekomendasi,time,64.3,5000,0,0.57,3.76,4.36,26-35,Perempuan,PNS/TNI/Polri,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,2,1,2,1
247,16a44e63-a373-557e-bef6-82d5399259d9,1,Termurah,ride_hailing,52.0,38500,0,0.0,3.23,3.4,26-35,Perempuan,PNS/TNI/Polri,5-10 juta,Tidak punya,Belanja/Rekreasi,Beberapa kali seminggu,2,3,2,1,2,0
248,0326da64-bf9a-5864-a910-75edb3c28ae7,0,Tercepat,cost,55.5,4000,0,1.05,2.84,2.89,26-35,Laki-laki,Karyawan,3-5 juta,Motor,Lainnya,Beberapa kali seminggu,4,3,4,4,4,1
248,0326da64-bf9a-5864-a910-75edb3c28ae7,1,Kendaraan Pribadi,private_vehicle,25.0,7000,0,0.0,3.64,3.71,26-35,Laki-laki,Karyawan,3-5 juta,Motor,Lainnya,Beberapa kali seminggu,4,3,4,4,4,0
249,81767b6f-f2bd-5ea5-9707-8801f3cf06c3,0,Tercepat,time,62.5,10000,0,1.31,3.7,4.24,26-35,Laki-laki,Karyawan,3-5 juta,Motor,Kerja,Beberapa kali seminggu,4,3,4,4,4,0
249,81767b6f-f2bd-5ea5-9707-8801f3cf06c3,1,Kendaraan Pribadi,private_vehicle,38.1,10000,0,0.0,4.74,2.93,26-35,Laki-laki,Karyawan,3-5 juta,Motor,Kerja,Beberapa kali seminggu,4,3,4,4,4,1
